KNN_RESULTS
Threshold Sensitivity Specificity Accuracy MCC ROC_AUC_Value
0.10;95.56;0.07;92.75;93.86;0.02;0.97;
0.20;95.56;0.07;92.75;93.86;0.02;0.97;
0.30;93.33;0.03;97.10;95.61;0.02;0.97;
0.40;93.33;0.03;97.10;95.61;0.02;0.97;
0.50;91.11;0.03;97.10;94.74;0.02;0.97;
0.60;91.11;0.01;98.55;95.61;0.02;0.97;
0.70;88.89;0.00;100.00;95.61;0.02;0.97;
0.80;77.78;0.00;100.00;91.23;0.02;0.97;
0.90;77.78;0.00;100.00;91.23;0.02;0.97;
1.00;77.78;0.00;100.00;91.23;0.02;0.97;
