KNN_RESULTS
Threshold Sensitivity Specificity Accuracy MCC ROC_AUC_Value
0.10;100.00;0.23;76.74;91.23;0.02;1.00;
0.20;100.00;0.19;81.40;92.98;0.02;1.00;
0.30;100.00;0.19;81.40;92.98;0.02;1.00;
0.40;100.00;0.14;86.05;94.74;0.02;1.00;
0.50;100.00;0.14;86.05;94.74;0.02;1.00;
0.60;98.59;0.09;90.70;95.61;0.02;1.00;
0.70;94.37;0.00;100.00;96.49;0.02;1.00;
0.80;94.37;0.00;100.00;96.49;0.02;1.00;
0.90;83.10;0.00;100.00;89.47;0.02;1.00;
1.00;83.10;0.00;100.00;89.47;0.02;1.00;
