DECISION_RESULTS
Threshold Sensitivity FPR Specificity Accuracy MCC ROC_AUC_Value
0.10;93.33;0.00;88.41;90.35;0.02;0.97;
0.20;93.33;0.00;89.86;91.23;0.02;0.97;
0.30;91.11;0.00;98.55;95.61;0.02;0.97;
0.40;91.11;0.00;98.55;95.61;0.02;0.97;
0.50;91.11;0.00;98.55;95.61;0.02;0.97;
0.60;91.11;0.00;98.55;95.61;0.02;0.97;
0.70;91.11;0.00;98.55;95.61;0.02;0.97;
0.80;91.11;0.00;98.55;95.61;0.02;0.97;
0.90;71.11;0.00;100.00;88.60;0.02;0.97;
1.00;64.44;0.00;100.00;85.96;0.02;0.97;
