DECISION_RESULTS
Threshold Sensitivity FPR Specificity Accuracy MCC ROC_AUC_Value
0.10;97.18;0.00;86.05;92.98;0.02;0.96;
0.20;97.18;0.00;86.05;92.98;0.02;0.96;
0.30;97.18;0.00;86.05;92.98;0.02;0.96;
0.40;97.18;0.00;86.05;92.98;0.02;0.96;
0.50;97.18;0.00;90.70;94.74;0.02;0.96;
0.60;97.18;0.00;90.70;94.74;0.02;0.96;
0.70;97.18;0.00;90.70;94.74;0.02;0.96;
0.80;97.18;0.00;90.70;94.74;0.02;0.96;
0.90;88.73;0.00;95.35;91.23;0.02;0.96;
1.00;0.00;0.00;100.00;37.72;0.00;0.96;
