SVM_RESULTS
Threshold Sensitivity FPR Specificity Accuracy MCC ROC_AUC_Value
0.10;100.00;0.00;86.05;94.74;0.02;1.00;
0.20;100.00;0.00;90.70;96.49;0.02;1.00;
0.30;100.00;0.00;90.70;96.49;0.02;1.00;
0.40;98.59;0.00;90.70;95.61;0.02;1.00;
0.50;98.59;0.00;90.70;95.61;0.02;1.00;
0.60;98.59;0.00;95.35;97.37;0.02;1.00;
0.70;95.77;0.00;95.35;95.61;0.02;1.00;
0.80;92.96;0.00;97.67;94.74;0.02;1.00;
0.90;83.10;0.00;100.00;89.47;0.02;1.00;
1.00;0.00;0.00;100.00;37.72;0.00;1.00;
